Price,Area,Location,No. of Bedrooms,Is_New,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Price per sq ft.,Total Amenities
10500000,1120,Kharghar,2,Old,1,1,1,0,1,1,1,0,0,1,0,1,1,"9,375",9
13700000,1380,Kharghar,2,Old,1,1,1,1,1,1,1,1,1,0,0,1,1,"9,928",11
9500000,1120,Kharghar,2,Old,1,1,1,1,1,1,1,1,0,1,0,1,1,"8,482",11
5500000,649,Kharghar,1,Old,0,1,1,1,1,0,0,1,1,0,1,1,0,"8,475",8
4200000,650,Kharghar,1,Old,1,1,1,1,1,1,1,0,1,0,0,1,1,"6,462",10
8000000,954,Kharghar,2,Old,0,1,1,1,1,0,0,0,0,0,0,0,0,"8,386",4
7800000,1000,Kharghar,2,Old,0,1,1,1,1,0,1,1,0,0,1,1,0,"7,800",8
6200000,650,Kharghar,1,Old,0,1,1,1,1,0,0,1,1,0,1,1,0,"9,538",8
27799999,1600,Kharghar,3,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"17,375",12
15000000,1050,Kharghar,2,Old,1,1,1,1,1,1,1,1,1,0,0,1,0,"14,286",10
5800000,735,Kharghar,1,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"7,891",12
4200000,650,Kharghar,1,Old,1,1,1,1,1,1,1,1,1,0,0,1,1,"6,462",11
4400000,620,Kharghar,1,Old,0,1,1,1,1,0,0,0,1,0,0,0,0,"7,097",5
6500000,735,Kharghar,1,Old,1,1,1,1,1,1,1,1,0,1,0,1,1,"8,844",11
8500000,1115,Kharghar,2,Old,1,1,1,1,1,1,1,1,0,1,0,1,1,"7,623",11
5500000,620,Kharghar,1,Old,1,1,1,1,1,1,0,0,1,1,0,1,1,"8,871",10
13500000,1677,Kharghar,3,Old,0,1,1,1,1,0,0,0,0,0,0,0,0,"8,050",4
15500000,1530,Kharghar,3,Old,1,1,1,1,1,1,1,1,1,1,1,1,1,"10,131",13
20000000,1600,Kharghar,3,Old,1,1,1,1,1,1,1,1,1,0,1,1,1,"12,500",12
9500000,1075,Kharghar,2,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"8,837",12
6900000,735,Kharghar,1,New,1,1,1,1,1,1,1,1,0,1,1,1,1,"9,388",12
5200000,641,Kharghar,1,Old,1,1,1,1,1,1,0,0,1,1,0,1,1,"8,112",10
6000000,735,Kharghar,1,Old,1,1,1,1,1,1,1,1,0,1,0,1,1,"8,163",11
5200000,641,Kharghar,1,Old,1,1,1,1,1,1,0,1,1,1,0,1,1,"8,112",11
8500000,1100,Kharghar,2,Old,1,1,1,1,1,0,1,1,1,0,0,1,1,"7,727",10
6000000,735,Kharghar,1,Old,1,1,1,1,1,1,1,0,0,1,0,1,1,"8,163",10
11000000,1254,Kharghar,3,Old,1,1,1,1,1,1,1,1,1,0,0,1,1,"8,772",11
6000000,750,Kharghar,1,Old,1,1,1,1,1,1,1,0,0,1,0,1,1,"8,000",10
15000000,1380,Kharghar,3,Old,1,1,1,1,1,1,1,1,1,0,0,1,1,"10,870",11
12000000,1210,Kharghar,2,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"9,917",12
5200000,525,Khar,1,Old,0,1,1,1,1,0,0,0,0,0,0,0,0,"9,905",4
13000000,1498,Kharghar,3,Old,1,0,1,0,1,1,1,0,1,0,0,1,1,"8,678",8
12000000,1395,Kharghar,3,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"8,602",11
8700000,1050,Kharghar,2,Old,1,1,1,1,1,0,1,1,1,1,0,1,1,"8,286",11
11500000,1133,Panvel,2,New,1,0,0,0,1,1,1,1,1,1,0,1,1,"10,150",9
2700000,410,Kalyan West,1,New,0,1,1,0,1,0,0,0,1,0,0,0,0,"6,585",4
3500000,565,Kalyan West,1,New,0,1,1,0,1,0,0,0,1,0,0,0,0,"6,195",4
5200000,596,Kalyan West,1,New,0,1,1,0,1,0,0,0,1,0,0,0,0,"8,725",4
11000000,800,Mulund West,2,New,0,0,1,0,1,0,0,0,0,0,0,0,0,"13,750",2
11000000,350,Jogeshwari East,1,New,0,0,1,0,1,0,0,0,0,0,0,0,0,"31,429",2
2500000,545,Virar East,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,587",0
4300000,650,Mira Road East,1,Old,0,1,1,1,1,1,0,0,1,0,0,0,1,"6,615",7
5900000,650,Mira Road East,1,Old,0,1,1,1,1,1,0,0,1,0,0,0,1,"9,077",7
6559999,965,Mira Road East,2,New,1,1,1,1,1,1,1,1,1,0,0,1,1,"6,798",11
7240000,965,Mira Road East,2,New,1,1,1,1,1,1,1,1,1,0,0,1,1,"7,503",11
7940000,965,Mira Road East,2,New,1,1,1,0,1,1,1,1,1,0,0,1,1,"8,228",10
7900000,965,Mira Road East,2,New,1,1,1,0,1,1,1,1,1,0,0,1,1,"8,187",10
8100000,965,Mira Road East,2,New,1,1,1,0,1,1,1,1,1,0,0,1,1,"8,394",10
9500000,665,Kandivali West,1,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"14,286",12
25800000,1400,Goregaon West,2,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"18,429",12
8500000,840,Mira Road East,2,New,1,0,0,0,0,1,0,0,0,1,0,0,0,"10,119",3
2394000,640,Titwala,1,New,1,1,1,1,1,1,1,1,1,1,0,1,0,"3,741",11
2394000,640,Titwala,1,New,1,1,1,1,0,1,1,1,1,1,0,1,0,"3,741",10
2436000,575,Thane West,1,New,0,1,1,0,1,1,0,0,1,0,0,0,0,"4,237",5
12900000,310,Prabhadevi,1,Old,0,1,1,1,1,0,0,0,0,0,0,0,0,"41,613",4
2225000,595,Ambernath East,1,New,0,1,1,1,1,0,0,0,1,0,0,0,0,"3,739",5
2565000,675,Badlapur East,1,New,0,1,1,1,1,1,1,1,1,1,0,0,0,"3,800",9
15300000,1040,Andheri,2,New,1,1,1,0,1,1,1,1,0,0,0,1,1,"14,712",9
9000000,793,Dahisar East,2,New,1,1,1,0,1,1,0,1,0,0,0,1,0,"11,349",7
10500000,760,Vile Parle,1,New,1,1,1,1,1,1,1,1,1,0,0,1,0,"13,816",10
24000000,1240,kandivali,3,New,1,1,1,0,1,1,1,1,1,0,0,1,1,"19,355",10
7200000,693,kandivali,1,New,1,1,1,0,1,1,1,0,1,0,0,1,1,"10,390",9
7000000,627,kandivali,1,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"11,164",11
14500000,1020,kandivali,2,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"14,216",11
19000000,1290,kandivali,2,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"14,729",11
22500000,1495,kandivali,3,New,1,1,1,0,1,1,1,0,1,1,0,1,1,"15,050",10
36500000,2200,Ghatkopar,4,New,0,1,1,0,0,1,1,0,1,0,0,1,1,"16,591",7
24500000,1558,Ghatkopar,3,New,0,1,1,0,1,1,1,0,1,0,0,1,1,"15,725",8
23500000,1415,Goregaon,3,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"16,608",11
18500000,1202,Goregaon,2,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"15,391",11
25600000,1487,Goregaon West,3,New,1,1,1,1,1,1,1,1,1,0,0,1,1,"17,216",11
18500000,1065,Goregaon West,2,New,1,1,1,1,1,1,1,1,1,0,0,1,1,"17,371",11
17000000,1215,Goregaon,2,New,0,1,1,0,1,1,1,0,0,1,0,1,0,"13,992",7
9000000,650,Goregaon,1,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"13,846",12
77500000,3507,Goregaon,6,New,1,1,1,1,1,0,1,1,1,1,0,1,1,"22,099",11
18000000,987,Goregaon,2,New,1,1,1,1,1,0,1,1,1,1,0,1,1,"18,237",11
21000000,1040,Goregaon,2,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"20,192",11
43500000,2015,Goregaon East,4,New,1,1,1,1,1,1,1,1,1,0,0,1,1,"21,588",11
32500000,1502,Goregaon East,3,New,1,1,1,1,1,1,1,1,1,0,0,1,1,"21,638",11
13500000,994,Malad East,2,New,1,0,1,0,0,0,0,0,1,0,0,0,1,"13,581",4
18000000,900,Vikhroli,2,Old,1,1,1,1,1,1,1,1,1,1,1,1,1,"20,000",13
82500000,1220,Khar,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"67,623",0
6600000,555,Bhandup West,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,892",0
2900000,620,Dombivali East,1,Old,0,0,1,1,1,0,0,0,1,0,0,0,0,"4,677",4
70000000,1318,Marine Lines,3,New,1,1,1,1,1,1,1,1,1,1,1,1,1,"53,111",13
60000000,1634,Juhu,3,New,1,1,1,1,1,1,1,1,1,1,1,1,1,"36,720",13
27000000,872,Juhu,1,New,1,1,1,1,1,1,1,1,1,1,1,1,1,"30,963",13
70000000,1527,Juhu,3,New,1,1,1,1,1,1,1,1,1,1,1,1,1,"45,842",13
120000000,3049,Juhu,5,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"39,357",12
100000000,3313,Napeansea Road,4,New,1,1,1,1,1,1,1,1,1,1,1,1,1,"30,184",13
80000000,2436,Napeansea Road,3,New,1,1,1,1,1,1,1,1,1,1,1,1,1,"32,841",13
42500000,1305,Bandra East,2,New,1,1,1,1,1,1,1,1,1,1,1,1,1,"32,567",13
60000000,1750,Bandra East,3,New,1,1,1,1,1,1,1,1,1,1,1,1,1,"34,286",13
250000000,5200,Bandra Kurla Complex,5,Old,1,1,1,1,1,1,1,1,1,1,1,1,1,"48,077",13
8200000,1000,sec 50 new,2,Old,0,0,0,0,1,0,0,0,0,0,0,0,0,"8,200",1
19000000,1411,Marol,1,Old,1,1,1,0,1,0,0,0,0,0,0,0,1,"13,466",5
15500000,1000,Vakola Pipeline Road,2,Old,0,1,1,0,1,0,0,0,0,0,0,0,0,"15,500",3
11000000,600,Chembur,1,Old,0,1,1,1,1,0,0,0,0,0,0,0,0,"18,333",4
3853000,860,Neral,2,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"4,480",3
65000000,2998,Thane West,4,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"21,681",7
4907000,755,Panvel,1,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"6,499",11
8100000,1137,Mira Road East,2,New,1,1,1,0,1,1,0,0,1,0,0,1,1,"7,124",8
90000000,1500,Khar West,3,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"60,000",7
6500000,700,Shil Phata,2,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"9,286",6
5500000,650,Shil Phata,2,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"8,462",6
25000000,1080,Malad East,3,Old,0,0,0,0,0,1,0,1,0,0,1,0,0,"23,148",3
8323999,1051,Kalwa,2,Old,0,1,0,0,0,1,0,0,0,0,0,0,1,"7,920",3
13000000,903,Andheri East,2,Old,1,1,1,0,0,0,0,0,0,0,0,0,0,"14,396",3
2500000,690,Vangani,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,623",0
45000000,1400,Ville Parle East,3,Old,0,1,1,0,1,0,0,0,0,0,0,0,0,"32,143",3
50100000,2800,Central Avenue,4,Old,0,0,1,0,0,0,0,0,0,0,0,0,0,"17,893",1
33800000,1500,Chembur,3,Old,0,0,1,0,1,0,0,0,0,0,0,0,0,"22,533",2
12000000,600,Chembur,1,Old,0,1,1,0,0,0,0,0,0,0,0,0,0,"20,000",2
12000000,600,Chembur,1,Old,0,0,1,0,1,0,0,0,0,0,0,0,0,"20,000",2
31500000,1470,Andheri West,3,Old,0,0,0,0,1,0,0,0,0,0,0,0,1,"21,429",2
23900000,400,Andheri West,2,Old,0,1,1,1,1,0,0,0,1,0,0,0,0,"59,750",5
8000000,1095,Kamothe,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,306",0
25000000,2400,Kharghar,5,Old,1,1,1,1,1,1,1,1,1,0,0,0,1,"10,417",10
7600000,1350,Palava,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,630",0
4000000,750,Palava,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,333",0
6500000,1150,Palava,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,652",0
3900000,650,Palava,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000",0
5000000,900,Palava,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,556",0
52500000,1800,Juhu,3,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"29,167",7
55000000,1780,Santacruz West,3,New,1,1,0,0,0,1,1,1,0,0,1,0,0,"30,899",6
85000000,2800,Khar West,4,New,1,1,0,0,0,1,1,1,0,0,1,0,0,"30,357",6
3600000,700,Dombivali,1,Old,0,1,0,0,0,1,1,1,0,0,0,0,0,"5,143",4
14900000,1200,Malad East,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"12,417",3
14900000,806,Malad East,2,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"18,486",3
32500000,2000,Grant Road West,3,Old,0,0,1,0,0,0,0,0,0,0,0,0,0,"16,250",1
3700000,640,Karanjade,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,781",0
4700000,675,Sector-8 Ulwe,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,963",0
4300000,950,Taloja,2,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"4,526",3
3250000,690,Taloja,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"4,710",3
3750000,671,Taloja,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"5,589",3
5600000,1050,taloja panchanand,2,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"5,333",3
3797999,910,Badlapur East,2,New,1,1,0,0,1,1,1,1,0,0,0,0,1,"4,174",7
5500000,980,Kalyan West,2,New,1,1,0,0,1,1,1,1,1,0,0,1,1,"5,612",9
3890000,650,Kalyan West,1,New,1,1,0,0,1,1,1,1,1,0,0,1,1,"5,985",9
14900000,1100,Malad West,2,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"13,545",11
55000000,1296,matunga east,3,Old,1,1,0,0,0,1,0,0,0,0,1,0,0,"42,438",4
50000000,1150,matunga east,3,Old,1,1,0,0,0,1,0,0,0,0,1,0,0,"43,478",4
30000000,850,matunga east,2,Old,1,1,0,0,0,1,0,0,0,0,1,0,0,"35,294",4
18000000,560,matunga east,1,Old,1,1,0,0,0,1,0,0,0,0,1,0,0,"32,143",4
3300000,920,Badlapur East,2,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"3,587",11
2600000,660,Badlapur East,1,New,1,1,1,0,1,1,1,0,1,1,0,1,1,"3,939",10
2650000,660,Badlapur East,1,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"4,015",12
22500000,922,Goregaon West,2,New,1,1,1,0,1,0,1,0,0,0,1,1,1,"24,403",8
7700000,1095,Ulwe,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,032",0
6800000,925,Ulwe,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,351",0
4800000,725,Ulwe,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,621",0
9700000,575,Chembur,1,New,1,1,1,0,1,0,1,1,0,0,0,1,1,"16,870",8
10500000,1355,Ulwe,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,749",0
12000000,1750,Ulwe,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,857",0
9000000,550,Mulund East,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,364",0
9000000,550,Mulund East,1,New,0,0,0,0,0,0,0,0,0,0,1,0,0,"16,364",1
5700000,450,Dahisar,1,Old,1,1,0,0,0,1,1,1,0,0,1,0,1,"12,667",7
2425000,690,Badlapur West,1,New,1,1,1,0,0,1,1,1,1,1,0,1,0,"3,514",9
3750000,1050,Badlapur East,2,New,1,1,0,0,0,1,1,0,1,1,0,0,0,"3,571",6
2815000,710,Badlapur East,1,New,1,1,0,0,1,1,1,1,0,0,0,1,1,"3,965",8
3615000,1040,Badlapur East,2,New,1,1,0,0,1,1,1,1,0,0,0,1,1,"3,476",8
3999000,994,Ambernath East,2,New,1,1,0,0,0,1,1,1,0,0,0,0,0,"4,023",5
3954999,993,Ambernath East,2,New,1,1,0,0,0,1,1,1,0,0,0,0,0,"3,983",5
3415000,925,Ambernath East,2,New,1,1,0,0,0,1,1,1,0,0,0,0,0,"3,692",5
3410000,918,Ambernath East,2,New,1,1,0,0,0,1,1,1,0,0,0,0,0,"3,715",5
2300000,650,Ambernath East,1,New,1,1,0,0,0,1,1,1,0,0,0,0,0,"3,538",5
18500000,1350,Malad East,2,New,1,1,1,0,1,1,1,0,0,0,1,1,1,"13,704",9
15100000,1350,Kandivali East,3,New,1,1,1,0,1,1,1,1,1,0,1,1,1,"11,185",11
6000000,915,Vasai,2,Old,0,1,0,0,0,1,0,0,0,0,0,0,0,"6,557",2
35000000,1600,Andheri West,3,New,1,1,1,1,1,1,1,0,1,1,1,0,1,"21,875",11
25500000,1400,Andheri West,2,New,1,1,1,1,1,1,1,0,1,1,1,0,1,"18,214",11
35500000,2400,Kandivali East,3,New,1,1,1,0,1,1,1,0,0,1,1,1,1,"14,792",10
14500000,900,Kandivali East,2,New,1,1,1,1,1,1,1,0,0,0,1,0,1,"16,111",9
20000000,1600,Malad East,3,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"12,500",12
19000000,1100,Malad East,2,New,1,1,1,0,1,1,1,1,1,0,0,1,1,"17,273",10
19000000,1100,Malad East,2,New,1,1,1,0,1,1,1,1,1,0,1,1,1,"17,273",11
19100000,800,Borivali West,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,875",0
15500000,1000,Malad East,2,New,1,1,1,0,1,1,1,1,1,1,1,1,1,"15,500",12
16000000,900,Thane West,2,New,1,1,0,0,0,1,0,0,0,0,0,0,0,"17,778",3
5399000,905,Thane West,2,Old,1,1,1,0,1,1,1,1,1,0,0,1,1,"5,966",10
4199000,625,Thane West,1,Old,1,1,1,0,1,1,1,1,1,0,0,1,1,"6,718",10
18500000,950,Jogeshwari West,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"19,474",1
32500000,1630,Malad West,3,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"19,939",7
19000000,1100,Goregaon West,2,Old,1,1,1,0,1,1,1,1,0,0,1,1,1,"17,273",10
25000000,1350,Malad West,2,New,1,1,0,0,0,1,1,1,0,0,1,0,1,"18,519",7
27000000,1601,Malad West,3,New,0,1,1,1,0,1,0,1,1,0,1,0,0,"16,864",7
21500000,1340,Malad West,2,New,1,1,1,1,0,1,0,1,1,0,1,0,0,"16,045",8
11000000,600,Borivali West,1,Old,0,1,0,0,0,1,0,0,0,0,1,0,0,"18,333",3
16000000,1100,Dahisar West,2,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"14,545",2
8500000,640,Kandivali West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,281",0
29900000,1450,Jogeshwari West,3,Old,1,1,0,0,0,1,0,1,0,0,1,0,0,"20,621",5
2100000,634,Ambernath West,1,New,1,1,1,1,1,1,1,1,1,1,0,1,0,"3,312",11
21500000,1390,Malad West,3,New,1,1,1,0,1,1,1,1,1,0,1,1,1,"15,468",11
5200000,650,Mira Road East,1,New,0,1,0,0,0,1,0,0,0,0,0,0,0,"8,000",2
8338000,981,Mira Road East,2,New,1,1,0,0,0,1,1,1,0,1,0,1,1,"8,499",8
6426000,693,Mira Road East,1,New,1,0,0,0,0,0,1,0,0,1,0,1,1,"9,273",5
6426000,693,Mira Road East,1,New,1,1,0,0,0,1,1,1,0,1,0,1,1,"9,273",8
8480000,1060,Mira Road East,2,New,1,1,0,0,0,1,1,1,0,1,0,1,1,"8,000",8
6048000,756,Mira Road East,1,New,1,1,0,0,0,1,1,1,0,1,0,1,1,"8,000",8
6048000,756,Mira Road East,1,New,1,1,0,0,0,1,1,0,0,1,0,1,1,"8,000",7
5500000,700,Thane West,1,Old,0,1,1,0,1,1,0,1,0,0,0,0,0,"7,857",5
8330000,980,Mira Road East,2,New,0,1,1,0,0,1,1,1,1,0,0,0,1,"8,500",7
6120000,720,Mira Road East,1,New,0,1,1,0,0,1,1,1,1,0,0,0,1,"8,500",7
6700000,531,Mira Road East,1,Old,0,1,0,0,0,1,0,1,0,0,1,0,0,"12,618",4
19000000,760,Santacruz East,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,000",0
18500000,650,Andheri West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,462",0
13500000,750,Andheri East,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,000",0
13500000,750,Andheri East,2,Old,1,1,0,0,0,0,0,0,0,0,1,0,1,"18,000",4
15000000,1100,Dahisar,2,Old,0,1,0,0,0,1,0,0,0,0,1,0,1,"13,636",4
10500000,500,Borivali West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,000",0
14000000,650,Dharavi,1,Old,0,1,1,0,1,1,1,0,1,0,0,1,0,"21,538",7
4200000,1010,Ambernath East,2,New,1,1,0,0,0,1,1,1,0,0,0,0,0,"4,158",5
14500000,1215,Kharghar,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,934",0
14500000,1215,Kharghar,2,Old,1,1,0,0,0,1,1,1,0,0,0,0,1,"11,934",6
31500000,2700,Kharghar,5,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"11,667",6
18500000,1650,Kharghar,3,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"11,212",6
14000000,1100,Kharghar,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,727",0
14000000,1100,Kharghar,2,New,1,1,0,0,0,1,1,1,0,0,0,0,1,"12,727",6
23000000,1500,Ville Parle East,2,Old,1,1,0,1,1,1,1,0,0,0,0,1,0,"15,333",7
30000000,1700,Ville Parle East,3,Old,1,1,0,1,1,1,1,0,0,0,0,1,0,"17,647",7
17000000,700,Ville Parle East,1,Old,0,0,0,0,0,0,0,0,0,0,1,0,0,"24,286",1
28000000,1100,Ville Parle East,2,Old,0,1,1,0,1,0,1,0,0,0,1,0,0,"25,455",5
30000000,1100,Ville Parle East,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"27,273",1
20000000,650,Andheri West,2,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"30,769",2
27000000,900,Ville Parle East,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,000",0
18900000,600,Ville Parle East,1,Old,0,0,0,0,0,0,0,0,0,0,1,0,0,"31,500",1
45000000,1700,Ville Parle East,3,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"26,471",2
27500000,1100,vile parle west,2,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,000",0
40000000,1700,Ville Parle East,3,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"23,529",2
40000000,1500,Ville Parle East,2,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"26,667",2
50000000,1800,Ville Parle East,3,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"27,778",2
28000000,1850,Ville Parle East,3,Old,1,1,0,0,0,1,0,0,0,0,1,0,0,"15,135",4
40000000,1200,Ville Parle East,3,Old,1,1,0,0,0,1,0,0,0,0,1,0,0,"33,333",4
57500000,1200,Ville Parle East,3,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"47,917",1
30000000,1100,Ville Parle East,3,Old,0,0,0,0,0,1,0,0,0,0,0,0,0,"27,273",1
19000000,1150,Andheri East,2,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"16,522",2
22000000,1000,Andheri East,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"22,000",1
22000000,1300,Andheri East,3,Old,0,1,0,0,1,1,1,1,0,0,0,0,0,"16,923",5
35000000,950,Ville Parle East,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"36,842",1
29000000,690,Ville Parle East,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"42,029",1
40000000,1100,Ville Parle East,3,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"36,364",1
29000000,665,Ville Parle East,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"43,609",1
33000000,1200,Ville Parle East,2,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"27,500",2
27500000,720,Ville Parle East,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"38,194",1
25000000,900,Ville Parle East,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"27,778",1
13500000,550,Andheri East,1,Old,0,0,0,0,0,0,0,0,0,0,1,0,0,"24,545",1
12500000,450,Ville Parle East,1,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"27,778",2
24000000,1400,Ville Parle East,2,Old,1,1,0,0,0,1,0,0,0,0,1,0,0,"17,143",4
28000000,1500,Ville Parle East,3,Old,1,1,0,0,0,1,0,0,0,0,1,0,0,"18,667",4
32500000,1278,Ville Parle East,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"25,430",1
26000000,710,Ville Parle East,2,Old,0,1,0,0,0,0,0,0,0,0,0,0,0,"36,620",1
29000000,1100,Ville Parle East,2,Old,1,1,0,1,1,1,1,0,0,0,0,1,0,"26,364",7
26500000,1500,Powai,3,Old,1,1,1,1,1,1,1,1,1,1,1,1,1,"17,667",13
19000000,1155,Powai,2,Old,1,1,1,1,1,1,1,1,1,1,1,1,1,"16,450",13
25000000,1445,Powai,3,Old,1,1,1,1,1,1,1,1,1,1,1,1,1,"17,301",13
19000000,1150,Powai,2,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"16,522",12
3700000,1025,Badlapur East,2,New,1,0,0,0,0,1,1,0,1,1,0,1,1,"3,610",7
3700000,1025,Badlapur East,2,New,1,1,0,0,0,1,1,1,1,1,0,1,1,"3,610",9
2750000,730,Badlapur East,1,New,1,1,0,0,0,1,1,1,1,1,0,1,1,"3,767",9
41900000,2700,Kandivali East,5,Old,1,1,1,0,1,1,1,1,0,1,0,1,1,"15,519",10
9800000,728,Malad West,1,New,1,1,0,0,0,0,0,1,0,0,0,0,1,"13,462",4
4500000,450,Anjurdive,1,New,1,1,1,0,1,1,1,1,1,1,0,0,1,"10,000",10
2250000,610,Badlapur East,1,New,1,1,0,0,0,1,1,0,1,1,0,0,1,"3,689",7
13500000,1066,Malad West,2,New,1,1,0,0,0,0,0,1,0,0,0,0,0,"12,664",3
9800000,728,Malad West,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,462",0
22500000,1650,Borivali West,3,Old,1,1,0,0,1,1,1,1,0,1,0,1,0,"13,636",8
7837000,1045,Mira Road East,2,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"7,500",3
5250000,700,Mira Road East,1,New,0,1,0,0,0,1,0,1,0,0,0,0,0,"7,500",3
230000000,6900,Worli,5,Old,1,1,1,1,1,1,1,1,1,1,1,1,1,"33,333",13
7700000,999,Kalyan West,2,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"7,708",12
70000000,1800,Bandra West,3,Old,0,1,0,0,0,0,0,0,0,0,1,0,0,"38,889",2
14500000,1000,Kandivali East,2,Old,1,1,1,1,1,1,1,1,1,0,0,1,1,"14,500",11
15500000,1000,Kandivali East,2,Old,1,1,0,0,0,1,1,1,1,0,0,1,1,"15,500",8
12000000,1010,Malad West,2,Old,1,1,1,0,1,1,1,1,1,0,0,0,1,"11,881",9
14000000,1150,Kharghar,2,Old,1,1,1,0,1,1,1,1,1,1,0,1,1,"12,174",11
